poll_id,numeric_grade,pollster,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,seat_number,seat_name,election_date,stage,party,pct,candidate_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87988,2.8,SurveyUSA,Online Panel,8.0,Minnesota,8/29/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,50.0,Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87988,2.8,SurveyUSA,Online Panel,8.0,Minnesota,8/29/24,635,2024,U.S. Senate,0,Class I,11/5/24,general,REP,36.0,Royce White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.5,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,35.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,3.0,Joseph Solis-Mullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,1.5,Douglas P. Marsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,UST,1.0,Dave Stein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88024,1.5,Glengariff Group Inc.,Live Phone,1.0,Michigan,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,NLP,0.3,Doug Dern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88266,1.8,Global Strategy Group,Live Phone/Text-to-Web,1.0,Nebraska,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Deb Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88266,1.8,Global Strategy Group,Live Phone/Text-to-Web,1.0,Nebraska,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,IND,42.0,Dan Osborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.0,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,49.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,4.0,Sid Daoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,1.0,Michael Downey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.0,Jon Tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88036,,Fabrizio/David Binder Research,Live Phone/Text-to-Web,2.0,Montana,8/29/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,51.0,Tim Sheehy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88162,1.2,Lake Research,Live Phone,1.0,Texas,8/29/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88162,1.2,Lake Research,Live Phone,1.0,Texas,8/29/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88162,1.2,Lake Research,Live Phone,1.0,Texas,8/29/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,5.0,Ted Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88015,2.8,CNN/SSRS,Probability Panel,10.0,Arizona,8/29/24,682,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88015,2.8,CNN/SSRS,Probability Panel,10.0,Arizona,8/29/24,682,2024,U.S. Senate,0,Class I,11/5/24,general,REP,44.0,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88017,2.8,CNN/SSRS,Probability Panel,10.0,Michigan,8/29/24,708,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88017,2.8,CNN/SSRS,Probability Panel,10.0,Michigan,8/29/24,708,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88018,2.8,CNN/SSRS,Probability Panel,10.0,Nevada,8/29/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,50.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88018,2.8,CNN/SSRS,Probability Panel,10.0,Nevada,8/29/24,626,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88019,2.8,CNN/SSRS,Probability Panel,10.0,Pennsylvania,8/29/24,789,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88019,2.8,CNN/SSRS,Probability Panel,10.0,Pennsylvania,8/29/24,789,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88020,2.8,CNN/SSRS,Probability Panel,10.0,Wisconsin,8/29/24,976,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,51.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88020,2.8,CNN/SSRS,Probability Panel,10.0,Wisconsin,8/29/24,976,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87965,,ActiVote,App Panel,8.0,Texas,8/29/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,44.8,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87965,,ActiVote,App Panel,8.0,Texas,8/29/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,55.2,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87935,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Arizona,8/28/24,720,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87935,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Arizona,8/28/24,720,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.2,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87936,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Michigan,8/28/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.3,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87936,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Michigan,8/28/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.9,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Nevada,8/28/24,1168,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,50.4,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Nevada,8/28/24,1168,2024,U.S. Senate,0,Class I,11/5/24,general,REP,39.5,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87938,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,8/28/24,950,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.1,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87938,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,8/28/24,950,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.8,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87939,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,8/28/24,850,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.9,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87939,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,8/28/24,850,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.7,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87972,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Arizona,8/28/24,530,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,42.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87972,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Arizona,8/28/24,530,2024,U.S. Senate,0,Class I,11/5/24,general,REP,37.0,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87972,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Arizona,8/28/24,530,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,2.0,Eduardo Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87973,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Florida,8/28/24,850,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,40.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87973,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Florida,8/28/24,850,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87973,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Florida,8/28/24,850,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,1.0,Feena Bonoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,42.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,REP,35.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,2.0,Douglas P. Marsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,1.0,Joseph Solis-Mullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,NLP,1.0,Doug Dern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87975,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Michigan,8/28/24,761,2024,U.S. Senate,0,Class I,11/5/24,general,UST,0.0,Dave Stein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,41.0,Amy Klobuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,0,Class I,11/5/24,general,REP,34.0,Royce White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,0,Class I,11/5/24,general,IDP,3.0,Joyce Lynne Lacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87976,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Minnesota,8/28/24,426,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,0.0,Rebecca Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,0,Class I,11/5/24,general,REP,39.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,1.0,Chris Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87977,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Nevada,8/28/24,490,2024,U.S. Senate,0,Class I,11/5/24,general,IAP,2.0,Janine Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87978,1.8,Redfield & Wilton Strategies,Online Panel,9.0,New Mexico,8/28/24,488,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Martin Heinrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87978,1.8,Redfield & Wilton Strategies,Online Panel,9.0,New Mexico,8/28/24,488,2024,U.S. Senate,0,Class I,11/5/24,general,REP,33.0,Nella Louise Domenici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,44.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,0,Class I,11/5/24,general,REP,38.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,1.0,John C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,0,Class I,11/5/24,general,CON,0.0,Bernard Selker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87979,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Pennsylvania,8/28/24,1071,2024,U.S. Senate,0,Class I,11/5/24,general,GRE,1.0,Leila Hazou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,0,Class I,11/5/24,general,OTH,1.0,Thomas Leager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87980,1.8,Redfield & Wilton Strategies,Online Panel,9.0,Wisconsin,8/28/24,672,2024,U.S. Senate,0,Class I,11/5/24,general,OTH,1.0,Phillip N. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,2.8,SurveyUSA,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,0,Class I,11/5/24,general,REP,39.0,Deb Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,2.8,SurveyUSA,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,0,Class I,11/5/24,general,IND,38.0,Dan Osborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,2.8,SurveyUSA,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,2,Class II,11/5/24,general,DEM,33.0,Preston Love Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88000,2.8,SurveyUSA,IVR/Online Panel/Text-to-Web,8.0,Nebraska,8/27/24,1293,2024,U.S. Senate,2,Class II,11/5/24,general,REP,50.0,Pete Ricketts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87984,0.7,Research America,IVR,4.0,West Virginia,8/27/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,28.0,Glenn Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87984,0.7,Research America,IVR,4.0,West Virginia,8/27/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,62.0,Jim Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87930,2.8,Beacon/Shaw,Live Phone/Text-to-Web,9.0,Arizona,8/26/24,1014,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,56.0,Ruben Gallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87930,2.8,Beacon/Shaw,Live Phone/Text-to-Web,9.0,Arizona,8/26/24,1014,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Kari Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87932,2.8,Beacon/Shaw,Live Phone/Text-to-Web,9.0,Nevada,8/26/24,1026,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,55.0,Jacky S. Rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87932,2.8,Beacon/Shaw,Live Phone/Text-to-Web,9.0,Nevada,8/26/24,1026,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Sam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87970,1.9,EPIC/MRA,Live Phone,3.0,Michigan,8/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87970,1.9,EPIC/MRA,Live Phone,3.0,Michigan,8/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,42.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87964,1.0,Cherry Communications,Live Phone,1.0,Florida,8/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,44.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87964,1.0,Cherry Communications,Live Phone,1.0,Florida,8/26/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,51.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,,SoCal Strategies,Online Panel,9.0,Pennsylvania,8/23/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,,SoCal Strategies,Online Panel,9.0,Pennsylvania,8/23/24,800,2024,U.S. Senate,0,Class I,11/5/24,general,REP,40.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,,SoCal Strategies,Online Panel,9.0,Pennsylvania,8/23/24,713,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894,,SoCal Strategies,Online Panel,9.0,Pennsylvania,8/23/24,713,2024,U.S. Senate,0,Class I,11/5/24,general,REP,41.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87896,,ActiVote,App Panel,8.0,Pennsylvania,8/23/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,54.9,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87896,,ActiVote,App Panel,8.0,Pennsylvania,8/23/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,45.1,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,1.4,PPP,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,40.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,1.4,PPP,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,0,Class I,11/5/24,general,REP,44.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,1.4,PPP,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,4.0,Ted Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,1.4,PPP,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.0,Colin Allred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87910,1.4,PPP,IVR/Text-to-Web,4.0,Texas,8/22/24,725,2024,U.S. Senate,0,Class I,11/5/24,general,REP,47.0,Ted Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,1.4,PPP,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,1.4,PPP,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,0,Class I,11/5/24,general,REP,46.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,1.4,PPP,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,0,Class I,11/5/24,general,LIB,2.0,Feena Bonoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,1.4,PPP,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,45.0,Debbie Mucarsel-Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87911,1.4,PPP,IVR/Text-to-Web,4.0,Florida,8/22/24,837,2024,U.S. Senate,0,Class I,11/5/24,general,REP,48.0,Rick Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87882,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,New Mexico,8/22/24,965,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.2,Martin Heinrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87882,2.9,Emerson,IVR/Online Panel/Text-to-Web,7.0,New Mexico,8/22/24,965,2024,U.S. Senate,0,Class I,11/5/24,general,REP,37.3,Nella Louise Domenici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,1.8,TIPP,Online Panel,3.0,Michigan,8/22/24,1001,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,47.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,1.8,TIPP,Online Panel,3.0,Michigan,8/22/24,1001,2024,U.S. Senate,0,Class I,11/5/24,general,REP,35.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,1.8,TIPP,Online Panel,3.0,Michigan,8/22/24,741,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87893,1.8,TIPP,Online Panel,3.0,Michigan,8/22/24,741,2024,U.S. Senate,0,Class I,11/5/24,general,REP,39.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87940,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Michigan,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,43.0,Elissa Slotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87940,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Michigan,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Mike Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87941,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Pennsylvania,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,46.0,Robert P. Casey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87941,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Pennsylvania,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Dave McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87942,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Wisconsin,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,48.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87942,1.7,Fabrizio Ward,Online Panel/Text-to-Web,6.5,Wisconsin,8/21/24,400,2024,U.S. Senate,0,Class I,11/5/24,general,REP,43.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88076,1.3,BK Strategies,Live Phone,1.5,Wisconsin,8/21/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,DEM,49.0,Tammy Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88076,1.3,BK Strategies,Live Phone,1.5,Wisconsin,8/21/24,600,2024,U.S. Senate,0,Class I,11/5/24,general,REP,44.0,Eric D. Hovde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
